Year, Month, Date, Hour, Weekday, Item ID, Item Name, Min. Buyout, Number of Auctions
2019,11,12,12,1,10646,"Goblin Sapper Charge",23800,35
2019,11,12,12,1,10505,"Solid Blasting Powder",2777,8
2019,11,12,12,1,7912,"Solid Stone",1300,124
2019,11,12,12,1,4338,"Mageweave Cloth",422,106
2019,11,12,12,1,10560,"Unstable Trigger",11021,4
2019,11,12,12,1,3860,"Mithril Bar",1682,100
2019,11,12,13,1,6371,"Fire Oil",1899,144
2019,11,12,13,1,5634,"Free Action Potion",15300,507
2019,11,12,13,1,9030,"Restorative Potion",33900,122
2019,11,12,13,1,7067,"Elemental Earth",23155,28
2019,11,12,13,1,3821,"Goldthorn",2000,29
2019,11,12,13,1,13423,"Stonescale Oil",1476,5
2019,11,12,13,1,9264,"Elixir of Shadow Power",29795,20
2019,11,12,13,1,8845,"Ghost Mushroom",8750,61
2019,11,12,13,1,13511,"Flask of Distilled Wisdom",1599999,10
2019,11,12,13,1,13468,"Black Lotus",1092500,7
2019,11,12,13,1,13467,"Ice Cap",4398,85
2019,11,12,13,1,13463,"Dreamfoil",5999,109
2019,11,12,13,1,13512,"Flask of Supreme Power",1670000,24
2019,11,12,13,1,13465,"Mountain Silversage",9398,87
2019,11,12,13,1,13510,"Flask of the Titans",1599623,11
2019,11,12,13,1,8846,"Gromsblood",1994,116
2019,11,12,13,1,13457,"Greater Fire Protection Potion",74400,120
2019,11,12,13,1,7068,"Elemental Fire",64400,173
2019,11,12,13,1,13931,"Nightfin Soup",3399,41
2019,11,12,13,1,13759,"Raw Nightfin Snapper",3055,15
2019,11,12,13,1,6358,"Oily Blackmouth",1500,134
2019,11,12,13,1,3820,"Stranglekelp",5299,77
2019,11,12,13,1,6370,"Blackmouth Oil",5200,64
2019,11,12,13,1,12363,"Arcane Crystal",433620,27
2019,11,12,13,1,12359,"Thorium Bar",2999,76
2019,11,12,13,1,12360,"Arcanite Bar",544000,24
2019,11,12,13,1,10646,"Goblin Sapper Charge",26000,32
2019,11,12,13,1,10505,"Solid Blasting Powder",4900,4
2019,11,12,13,1,7912,"Solid Stone",1948,52
2019,11,12,13,1,4338,"Mageweave Cloth",420,101
2019,11,12,13,1,10560,"Unstable Trigger",10800,25
2019,11,12,13,1,3860,"Mithril Bar",1784,83
2019,11,12,14,1,6371,"Fire Oil",1899,142
2019,11,12,14,1,5634,"Free Action Potion",15199,516
2019,11,12,14,1,9030,"Restorative Potion",33000,121
2019,11,12,14,1,7067,"Elemental Earth",22400,63
2019,11,12,14,1,3821,"Goldthorn",2500,30
2019,11,12,14,1,13423,"Stonescale Oil",1476,5
2019,11,12,14,1,9264,"Elixir of Shadow Power",30698,11
2019,11,12,14,1,8845,"Ghost Mushroom",8400,78
2019,11,12,14,1,13511,"Flask of Distilled Wisdom",1580000,10
2019,11,12,14,1,13468,"Black Lotus",1092500,6
2019,11,12,14,1,13467,"Ice Cap",4498,81
2019,11,12,14,1,13463,"Dreamfoil",6798,84
2019,11,12,14,1,13512,"Flask of Supreme Power",1655000,26
2019,11,12,14,1,13465,"Mountain Silversage",9395,96
2019,11,12,14,1,13510,"Flask of the Titans",1599623,11
2019,11,12,14,1,8846,"Gromsblood",1989,113
2019,11,12,14,1,13457,"Greater Fire Protection Potion",74575,206
2019,11,12,14,1,7068,"Elemental Fire",66000,162
2019,11,12,14,1,13931,"Nightfin Soup",3400,30
2019,11,12,14,1,13759,"Raw Nightfin Snapper",3053,24
2019,11,12,14,1,6358,"Oily Blackmouth",2275,97
2019,11,12,14,1,3820,"Stranglekelp",4143,99
2019,11,12,14,1,6370,"Blackmouth Oil",5200,63
2019,11,12,14,1,12363,"Arcane Crystal",437500,28
2019,11,12,14,1,12359,"Thorium Bar",4000,54
2019,11,12,14,1,12360,"Arcanite Bar",540000,25
2019,11,12,14,1,10646,"Goblin Sapper Charge",25995,40
2019,11,12,14,1,10505,"Solid Blasting Powder",3950,12
2019,11,12,14,1,7912,"Solid Stone",1909,11
2019,11,12,14,1,4338,"Mageweave Cloth",393,113
2019,11,12,14,1,10560,"Unstable Trigger",5853,30
2019,11,12,14,1,3860,"Mithril Bar",1901,79
2019,11,12,15,1,6371,"Fire Oil",1898,150
2019,11,12,15,1,5634,"Free Action Potion",15000,516
2019,11,12,15,1,9030,"Restorative Potion",33000,86
2019,11,12,15,1,7067,"Elemental Earth",26969,103
2019,11,12,15,1,3821,"Goldthorn",2050,26
2019,11,12,15,1,13423,"Stonescale Oil",1500,6
2019,11,12,15,1,9264,"Elixir of Shadow Power",29999,14
2019,11,12,15,1,8845,"Ghost Mushroom",8500,78
2019,11,12,15,1,13511,"Flask of Distilled Wisdom",1555000,10
2019,11,12,15,1,13468,"Black Lotus",1087500,7
2019,11,12,15,1,13467,"Ice Cap",4500,69
2019,11,12,15,1,13463,"Dreamfoil",6600,107
2019,11,12,15,1,13512,"Flask of Supreme Power",1649999,23
2019,11,12,15,1,13465,"Mountain Silversage",9700,74
2019,11,12,15,1,13510,"Flask of the Titans",1572614,12
2019,11,12,15,1,8846,"Gromsblood",1915,133
2019,11,12,15,1,13457,"Greater Fire Protection Potion",74574,251
2019,11,12,15,1,7068,"Elemental Fire",58988,182
2019,11,12,15,1,13931,"Nightfin Soup",3499,43
2019,11,12,15,1,13759,"Raw Nightfin Snapper",3053,24
2019,11,12,15,1,6358,"Oily Blackmouth",2250,77
2019,11,12,15,1,3820,"Stranglekelp",3499,117
2019,11,12,15,1,6370,"Blackmouth Oil",5200,58
2019,11,12,15,1,12363,"Arcane Crystal",456899,19
2019,11,12,15,1,12359,"Thorium Bar",3499,149
2019,11,12,15,1,12360,"Arcanite Bar",531999,26
2019,11,12,15,1,10646,"Goblin Sapper Charge",25799,44
2019,11,12,15,1,10505,"Solid Blasting Powder",3898,17
2019,11,12,15,1,7912,"Solid Stone",1795,32
2019,11,12,15,1,4338,"Mageweave Cloth",388,96
2019,11,12,15,1,10560,"Unstable Trigger",5852,35
2019,11,12,15,1,3860,"Mithril Bar",1755,99
2019,11,12,16,1,6371,"Fire Oil",1495,132
2019,11,12,16,1,5634,"Free Action Potion",14820,515
2019,11,12,16,1,9030,"Restorative Potion",32015,88
2019,11,12,16,1,7067,"Elemental Earth",26000,90
2019,11,12,16,1,3821,"Goldthorn",3314,12
2019,11,12,16,1,13423,"Stonescale Oil",1752,12
2019,11,12,16,1,9264,"Elixir of Shadow Power",29900,28
2019,11,12,16,1,8845,"Ghost Mushroom",8215,84
2019,11,12,16,1,13511,"Flask of Distilled Wisdom",1553998,10
2019,11,12,16,1,13468,"Black Lotus",1087499,8
2019,11,12,16,1,13467,"Ice Cap",4798,60
2019,11,12,16,1,13463,"Dreamfoil",6399,116
2019,11,12,16,1,13512,"Flask of Supreme Power",1649997,22
2019,11,12,16,1,13465,"Mountain Silversage",8749,61
2019,11,12,16,1,13510,"Flask of the Titans",1549999,14
2019,11,12,16,1,8846,"Gromsblood",1898,147
2019,11,12,16,1,13457,"Greater Fire Protection Potion",74899,223
2019,11,12,16,1,7068,"Elemental Fire",64900,183
2019,11,12,16,1,13931,"Nightfin Soup",3499,26
2019,11,12,16,1,13759,"Raw Nightfin Snapper",3053,24
2019,11,12,16,1,6358,"Oily Blackmouth",2166,73
2019,11,12,16,1,3820,"Stranglekelp",2499,105
2019,11,12,16,1,6370,"Blackmouth Oil",5199,43
2019,11,12,16,1,12363,"Arcane Crystal",445899,21
2019,11,12,16,1,12359,"Thorium Bar",2999,177
2019,11,12,16,1,12360,"Arcanite Bar",532199,19
2019,11,12,16,1,10646,"Goblin Sapper Charge",25798,49
2019,11,12,16,1,10505,"Solid Blasting Powder",3898,6
2019,11,12,16,1,7912,"Solid Stone",1483,42
2019,11,12,16,1,4338,"Mageweave Cloth",390,95
2019,11,12,16,1,10560,"Unstable Trigger",10198,45
2019,11,12,16,1,3860,"Mithril Bar",1375,116
2019,11,12,17,1,6371,"Fire Oil",1490,130
2019,11,12,17,1,5634,"Free Action Potion",14600,540
2019,11,12,17,1,9030,"Restorative Potion",34214,104
2019,11,12,17,1,7067,"Elemental Earth",21599,100
2019,11,12,17,1,3821,"Goldthorn",2500,7
2019,11,12,17,1,13423,"Stonescale Oil",9900,34
2019,11,12,17,1,9264,"Elixir of Shadow Power",29898,24
2019,11,12,17,1,8845,"Ghost Mushroom",7900,82
2019,11,12,17,1,13511,"Flask of Distilled Wisdom",1553996,12
2019,11,12,17,1,13468,"Black Lotus",1087499,8
2019,11,12,17,1,13467,"Ice Cap",4800,51
2019,11,12,17,1,13463,"Dreamfoil",6495,103
2019,11,12,17,1,13512,"Flask of Supreme Power",1599999,20
2019,11,12,17,1,13465,"Mountain Silversage",9801,38
2019,11,12,17,1,13510,"Flask of the Titans",1500000,15
2019,11,12,17,1,8846,"Gromsblood",1899,116
2019,11,12,17,1,13457,"Greater Fire Protection Potion",75300,268
2019,11,12,17,1,7068,"Elemental Fire",64899,171
2019,11,12,17,1,13931,"Nightfin Soup",3498,39
2019,11,12,17,1,13759,"Raw Nightfin Snapper",3022,27
2019,11,12,17,1,6358,"Oily Blackmouth",2250,65
2019,11,12,17,1,3820,"Stranglekelp",2300,113
2019,11,12,17,1,6370,"Blackmouth Oil",4000,50
2019,11,12,17,1,12363,"Arcane Crystal",448999,24
2019,11,12,17,1,12359,"Thorium Bar",2749,178
2019,11,12,17,1,12360,"Arcanite Bar",534700,19
2019,11,12,17,1,10646,"Goblin Sapper Charge",24000,31
2019,11,12,17,1,10505,"Solid Blasting Powder",5001,4
2019,11,12,17,1,7912,"Solid Stone",2099,45
2019,11,12,17,1,4338,"Mageweave Cloth",407,102
2019,11,12,17,1,10560,"Unstable Trigger",10000,48
2019,11,12,17,1,3860,"Mithril Bar",1420,121
2019,11,12,18,1,6371,"Fire Oil",1490,118
2019,11,12,18,1,5634,"Free Action Potion",14039,584
2019,11,12,18,1,9030,"Restorative Potion",36969,88
2019,11,12,18,1,7067,"Elemental Earth",24800,86
2019,11,12,18,1,3821,"Goldthorn",3200,5
2019,11,12,18,1,13423,"Stonescale Oil",2252,68
2019,11,12,18,1,9264,"Elixir of Shadow Power",28800,31
2019,11,12,18,1,8845,"Ghost Mushroom",8499,62
2019,11,12,18,1,13511,"Flask of Distilled Wisdom",1499797,12
2019,11,12,18,1,13468,"Black Lotus",1088888,8
2019,11,12,18,1,13467,"Ice Cap",5106,55
2019,11,12,18,1,13463,"Dreamfoil",6691,112
2019,11,12,18,1,13512,"Flask of Supreme Power",1599997,16
2019,11,12,18,1,13465,"Mountain Silversage",9998,21
2019,11,12,18,1,13510,"Flask of the Titans",1499999,11
2019,11,12,18,1,8846,"Gromsblood",1994,89
2019,11,12,18,1,13457,"Greater Fire Protection Potion",76036,244
2019,11,12,18,1,7068,"Elemental Fire",60000,166
2019,11,12,18,1,13931,"Nightfin Soup",4250,16
2019,11,12,18,1,13759,"Raw Nightfin Snapper",3499,23
2019,11,12,18,1,6358,"Oily Blackmouth",1995,60
2019,11,12,18,1,3820,"Stranglekelp",1985,143
2019,11,12,18,1,6370,"Blackmouth Oil",5400,39
2019,11,12,18,1,12363,"Arcane Crystal",448900,24
2019,11,12,18,1,12359,"Thorium Bar",2281,106
2019,11,12,18,1,12360,"Arcanite Bar",546799,9
2019,11,12,18,1,10646,"Goblin Sapper Charge",24000,39
2019,11,12,18,1,10505,"Solid Blasting Powder",4899,29
2019,11,12,18,1,7912,"Solid Stone",1700,55
2019,11,12,18,1,4338,"Mageweave Cloth",393,115
2019,11,12,18,1,10560,"Unstable Trigger",9998,41
2019,11,12,18,1,3860,"Mithril Bar",1599,89
2019,11,12,19,1,6371,"Fire Oil",1485,114
2019,11,12,19,1,5634,"Free Action Potion",14040,556
2019,11,12,19,1,9030,"Restorative Potion",37305,73
2019,11,12,19,1,7067,"Elemental Earth",21000,91
2019,11,12,19,1,3821,"Goldthorn",3250,2
2019,11,12,19,1,13423,"Stonescale Oil",1800,91
2019,11,12,19,1,9264,"Elixir of Shadow Power",28798,34
2019,11,12,19,1,8845,"Ghost Mushroom",8400,46
2019,11,12,19,1,13511,"Flask of Distilled Wisdom",1553995,9
2019,11,12,19,1,13468,"Black Lotus",1088888,9
2019,11,12,19,1,13467,"Ice Cap",5236,35
2019,11,12,19,1,13463,"Dreamfoil",6934,95
2019,11,12,19,1,13512,"Flask of Supreme Power",1597499,17
2019,11,12,19,1,13465,"Mountain Silversage",9300,38
2019,11,12,19,1,13510,"Flask of the Titans",1470000,12
2019,11,12,19,1,8846,"Gromsblood",2221,76
2019,11,12,19,1,13457,"Greater Fire Protection Potion",76419,158
2019,11,12,19,1,7068,"Elemental Fire",64812,181
2019,11,12,19,1,13931,"Nightfin Soup",4899,21
2019,11,12,19,1,13759,"Raw Nightfin Snapper",3499,21
2019,11,12,19,1,6358,"Oily Blackmouth",1995,76
2019,11,12,19,1,3820,"Stranglekelp",1400,139
2019,11,12,19,1,6370,"Blackmouth Oil",5400,39
2019,11,12,19,1,12363,"Arcane Crystal",449000,21
2019,11,12,19,1,12359,"Thorium Bar",2400,111
2019,11,12,19,1,12360,"Arcanite Bar",544975,15
2019,11,12,19,1,10646,"Goblin Sapper Charge",24000,39
2019,11,12,19,1,10505,"Solid Blasting Powder",4800,27
2019,11,12,19,1,7912,"Solid Stone",1841,74
2019,11,12,19,1,4338,"Mageweave Cloth",396,129
2019,11,12,19,1,10560,"Unstable Trigger",9998,29
2019,11,12,19,1,3860,"Mithril Bar",1700,80
2019,11,12,20,1,6371,"Fire Oil",1400,126
2019,11,12,20,1,5634,"Free Action Potion",13300,573
2019,11,12,20,1,9030,"Restorative Potion",36372,77
2019,11,12,20,1,7067,"Elemental Earth",24000,91
2019,11,12,20,1,3821,"Goldthorn",2437,20
2019,11,12,20,1,13423,"Stonescale Oil",2000,66
2019,11,12,20,1,9264,"Elixir of Shadow Power",28794,37
2019,11,12,20,1,8845,"Ghost Mushroom",7998,62
2019,11,12,20,1,13511,"Flask of Distilled Wisdom",1553995,8
2019,11,12,20,1,13468,"Black Lotus",1092499,10
2019,11,12,20,1,13467,"Ice Cap",6103,22
2019,11,12,20,1,13463,"Dreamfoil",6800,87
2019,11,12,20,1,13512,"Flask of Supreme Power",1597495,15
2019,11,12,20,1,13465,"Mountain Silversage",10000,13
2019,11,12,20,1,13510,"Flask of the Titans",1469999,13
2019,11,12,20,1,8846,"Gromsblood",1995,97
2019,11,12,20,1,13457,"Greater Fire Protection Potion",73800,197
2019,11,12,20,1,7068,"Elemental Fire",65000,146
2019,11,12,20,1,13931,"Nightfin Soup",4000,18
2019,11,12,20,1,13759,"Raw Nightfin Snapper",3400,13
2019,11,12,20,1,6358,"Oily Blackmouth",2400,51
2019,11,12,20,1,3820,"Stranglekelp",1950,104
2019,11,12,20,1,6370,"Blackmouth Oil",5400,39
2019,11,12,20,1,12363,"Arcane Crystal",456899,13
2019,11,12,20,1,12359,"Thorium Bar",2700,90
2019,11,12,20,1,12360,"Arcanite Bar",530000,18
2019,11,12,20,1,10646,"Goblin Sapper Charge",24600,43
2019,11,12,20,1,10505,"Solid Blasting Powder",5001,7
2019,11,12,20,1,7912,"Solid Stone",1639,41
2019,11,12,20,1,4338,"Mageweave Cloth",380,123
2019,11,12,20,1,10560,"Unstable Trigger",9748,31
2019,11,12,20,1,3860,"Mithril Bar",1675,103
2019,11,12,21,1,6371,"Fire Oil",1400,124
2019,11,12,21,1,5634,"Free Action Potion",13299,559
2019,11,12,21,1,9030,"Restorative Potion",37304,66
2019,11,12,21,1,7067,"Elemental Earth",22469,108
2019,11,12,21,1,3821,"Goldthorn",2857,4
2019,11,12,21,1,13423,"Stonescale Oil",1995,69
2019,11,12,21,1,9264,"Elixir of Shadow Power",27777,42
2019,11,12,21,1,8845,"Ghost Mushroom",8500,47
2019,11,12,21,1,13511,"Flask of Distilled Wisdom",1553995,8
2019,11,12,21,1,13468,"Black Lotus",1090000,13
2019,11,12,21,1,13467,"Ice Cap",5849,23
2019,11,12,21,1,13463,"Dreamfoil",6200,93
2019,11,12,21,1,13512,"Flask of Supreme Power",1592500,18
2019,11,12,21,1,13465,"Mountain Silversage",9651,31
2019,11,12,21,1,13510,"Flask of the Titans",1469999,13
2019,11,12,21,1,8846,"Gromsblood",1923,87
2019,11,12,21,1,13457,"Greater Fire Protection Potion",73976,177
2019,11,12,21,1,7068,"Elemental Fire",62500,131
2019,11,12,21,1,13931,"Nightfin Soup",3802,20
2019,11,12,21,1,13759,"Raw Nightfin Snapper",3300,14
2019,11,12,21,1,6358,"Oily Blackmouth",1314,44
2019,11,12,21,1,3820,"Stranglekelp",2499,97
2019,11,12,21,1,6370,"Blackmouth Oil",5070,41
2019,11,12,21,1,12363,"Arcane Crystal",445055,20
2019,11,12,21,1,12359,"Thorium Bar",2900,80
2019,11,12,21,1,12360,"Arcanite Bar",529000,14
2019,11,12,21,1,10646,"Goblin Sapper Charge",24600,54
2019,11,12,21,1,10505,"Solid Blasting Powder",4600,10
2019,11,12,21,1,7912,"Solid Stone",1928,100
2019,11,12,21,1,4338,"Mageweave Cloth",444,140
2019,11,12,21,1,10560,"Unstable Trigger",9748,29
2019,11,12,21,1,3860,"Mithril Bar",1700,86
2019,11,12,22,1,6371,"Fire Oil",1400,124
2019,11,12,22,1,5634,"Free Action Potion",13299,559
2019,11,12,22,1,9030,"Restorative Potion",37304,66
2019,11,12,22,1,7067,"Elemental Earth",22469,108
2019,11,12,22,1,3821,"Goldthorn",2857,4
2019,11,12,22,1,13423,"Stonescale Oil",1995,69
2019,11,12,22,1,9264,"Elixir of Shadow Power",27777,42
2019,11,12,22,1,8845,"Ghost Mushroom",8500,47
2019,11,12,22,1,13511,"Flask of Distilled Wisdom",1553995,8
2019,11,12,22,1,13468,"Black Lotus",1090000,13
2019,11,12,22,1,13467,"Ice Cap",5849,23
2019,11,12,22,1,13463,"Dreamfoil",6200,93
2019,11,12,22,1,13512,"Flask of Supreme Power",1592500,18
2019,11,12,22,1,13465,"Mountain Silversage",9651,31
2019,11,12,22,1,13510,"Flask of the Titans",1469999,13
2019,11,12,22,1,8846,"Gromsblood",1923,87
2019,11,12,22,1,13457,"Greater Fire Protection Potion",73976,177
2019,11,12,22,1,7068,"Elemental Fire",62500,131
2019,11,12,22,1,13931,"Nightfin Soup",3802,20
2019,11,12,22,1,13759,"Raw Nightfin Snapper",3300,14
2019,11,12,22,1,6358,"Oily Blackmouth",1314,44
2019,11,12,22,1,3820,"Stranglekelp",2499,97
2019,11,12,22,1,6370,"Blackmouth Oil",5070,41
2019,11,12,22,1,12363,"Arcane Crystal",445055,20
2019,11,12,22,1,12359,"Thorium Bar",2900,80
2019,11,12,22,1,12360,"Arcanite Bar",529000,14
2019,11,12,22,1,10646,"Goblin Sapper Charge",24600,54
2019,11,12,22,1,10505,"Solid Blasting Powder",4600,10
2019,11,12,22,1,7912,"Solid Stone",1928,100
2019,11,12,22,1,4338,"Mageweave Cloth",444,140
2019,11,12,22,1,10560,"Unstable Trigger",9748,29
2019,11,12,22,1,3860,"Mithril Bar",1700,86
2019,11,12,23,1,6371,"Fire Oil",1475,92
2019,11,12,23,1,5634,"Free Action Potion",12800,709
2019,11,12,23,1,9030,"Restorative Potion",35500,103
2019,11,12,23,1,7067,"Elemental Earth",20485,64
2019,11,12,23,1,3821,"Goldthorn",3900,40
2019,11,12,23,1,13423,"Stonescale Oil",1972,79
2019,11,12,23,1,9264,"Elixir of Shadow Power",27777,63
2019,11,12,23,1,8845,"Ghost Mushroom",7000,26
2019,11,12,23,1,13511,"Flask of Distilled Wisdom",1553995,8
2019,11,12,23,1,13468,"Black Lotus",1097500,9
2019,11,12,23,1,13467,"Ice Cap",4875,45
2019,11,12,23,1,13463,"Dreamfoil",6000,73
2019,11,12,23,1,13512,"Flask of Supreme Power",1579999,15
2019,11,12,23,1,13465,"Mountain Silversage",9699,40
2019,11,12,23,1,13510,"Flask of the Titans",1469999,11
2019,11,12,23,1,8846,"Gromsblood",1998,100
2019,11,12,23,1,13457,"Greater Fire Protection Potion",73000,166
2019,11,12,23,1,7068,"Elemental Fire",63000,151
2019,11,12,23,1,13931,"Nightfin Soup",3656,45
2019,11,12,23,1,13759,"Raw Nightfin Snapper",4000,7
2019,11,12,23,1,6358,"Oily Blackmouth",2406,82
2019,11,12,23,1,3820,"Stranglekelp",2434,80
2019,11,12,23,1,6370,"Blackmouth Oil",6583,16
2019,11,12,23,1,12363,"Arcane Crystal",455900,18
2019,11,12,23,1,12359,"Thorium Bar",2300,84
2019,11,12,23,1,12360,"Arcanite Bar",0,0
2019,11,12,23,1,10646,"Goblin Sapper Charge",25499,39
2019,11,12,23,1,10505,"Solid Blasting Powder",4200,14
2019,11,12,23,1,7912,"Solid Stone",2075,95
2019,11,12,23,1,4338,"Mageweave Cloth",383,227
2019,11,12,23,1,10560,"Unstable Trigger",9748,50
2019,11,12,23,1,3860,"Mithril Bar",1595,118
2019,11,13,0,2,6371,"Fire Oil",1475,90
2019,11,13,0,2,5634,"Free Action Potion",14098,711
2019,11,13,0,2,9030,"Restorative Potion",34000,104
2019,11,13,0,2,7067,"Elemental Earth",22500,46
2019,11,13,0,2,3821,"Goldthorn",4474,13
2019,11,13,0,2,13423,"Stonescale Oil",1972,69
2019,11,13,0,2,9264,"Elixir of Shadow Power",27777,60
2019,11,13,0,2,8845,"Ghost Mushroom",8483,17
2019,11,13,0,2,13511,"Flask of Distilled Wisdom",1553995,8
2019,11,13,0,2,13468,"Black Lotus",1080000,10
2019,11,13,0,2,13467,"Ice Cap",4500,99
2019,11,13,0,2,13463,"Dreamfoil",5799,72
2019,11,13,0,2,13512,"Flask of Supreme Power",1565000,16
2019,11,13,0,2,13465,"Mountain Silversage",9500,43
2019,11,13,0,2,13510,"Flask of the Titans",1469999,12
2019,11,13,0,2,8846,"Gromsblood",1938,124
2019,11,13,0,2,13457,"Greater Fire Protection Potion",73500,200
2019,11,13,0,2,7068,"Elemental Fire",59500,172
2019,11,13,0,2,13931,"Nightfin Soup",3656,39
2019,11,13,0,2,13759,"Raw Nightfin Snapper",4000,7
2019,11,13,0,2,6358,"Oily Blackmouth",2200,108
2019,11,13,0,2,3820,"Stranglekelp",1495,112
2019,11,13,0,2,6370,"Blackmouth Oil",6583,16
2019,11,13,0,2,12363,"Arcane Crystal",444697,13
2019,11,13,0,2,12359,"Thorium Bar",2437,58
2019,11,13,0,2,12360,"Arcanite Bar",650000,12
2019,11,13,0,2,10646,"Goblin Sapper Charge",25499,64
2019,11,13,0,2,10505,"Solid Blasting Powder",4200,13
2019,11,13,0,2,7912,"Solid Stone",1350,59
2019,11,13,0,2,4338,"Mageweave Cloth",300,225
2019,11,13,0,2,10560,"Unstable Trigger",9748,43
2019,11,13,0,2,3860,"Mithril Bar",1500,80
2019,11,13,1,2,6371,"Fire Oil",1475,107
2019,11,13,1,2,5634,"Free Action Potion",14098,842
2019,11,13,1,2,9030,"Restorative Potion",34000,100
2019,11,13,1,2,7067,"Elemental Earth",22500,46
2019,11,13,1,2,3821,"Goldthorn",4249,16
2019,11,13,1,2,13423,"Stonescale Oil",1965,71
2019,11,13,1,2,9264,"Elixir of Shadow Power",27776,63
2019,11,13,1,2,8845,"Ghost Mushroom",8075,37
2019,11,13,1,2,13511,"Flask of Distilled Wisdom",1553995,7
2019,11,13,1,2,13468,"Black Lotus",1020000,13
2019,11,13,1,2,13467,"Ice Cap",4500,103
2019,11,13,1,2,13463,"Dreamfoil",5752,97
2019,11,13,1,2,13512,"Flask of Supreme Power",1565000,15
2019,11,13,1,2,13465,"Mountain Silversage",9800,100
2019,11,13,1,2,13510,"Flask of the Titans",1469999,11
2019,11,13,1,2,8846,"Gromsblood",1360,113
2019,11,13,1,2,13457,"Greater Fire Protection Potion",72999,210
2019,11,13,1,2,7068,"Elemental Fire",61091,161
2019,11,13,1,2,13931,"Nightfin Soup",3500,38
2019,11,13,1,2,13759,"Raw Nightfin Snapper",4000,7
2019,11,13,1,2,6358,"Oily Blackmouth",2399,102
2019,11,13,1,2,3820,"Stranglekelp",2374,82
2019,11,13,1,2,6370,"Blackmouth Oil",6517,17
2019,11,13,1,2,12363,"Arcane Crystal",439999,18
2019,11,13,1,2,12359,"Thorium Bar",3363,51
2019,11,13,1,2,12360,"Arcanite Bar",646998,17
2019,11,13,1,2,10646,"Goblin Sapper Charge",25499,60
2019,11,13,1,2,10505,"Solid Blasting Powder",3750,16
2019,11,13,1,2,7912,"Solid Stone",1595,50
2019,11,13,1,2,4338,"Mageweave Cloth",365,226
2019,11,13,1,2,10560,"Unstable Trigger",9748,43
2019,11,13,1,2,3860,"Mithril Bar",1696,70
2019,11,13,2,2,6371,"Fire Oil",1475,107
2019,11,13,2,2,5634,"Free Action Potion",14098,842
2019,11,13,2,2,9030,"Restorative Potion",34000,100
2019,11,13,2,2,7067,"Elemental Earth",22500,46
2019,11,13,2,2,3821,"Goldthorn",4249,16
2019,11,13,2,2,13423,"Stonescale Oil",1965,71
2019,11,13,2,2,9264,"Elixir of Shadow Power",27776,63
2019,11,13,2,2,8845,"Ghost Mushroom",8075,37
2019,11,13,2,2,13511,"Flask of Distilled Wisdom",1553995,7
2019,11,13,2,2,13468,"Black Lotus",1020000,13
2019,11,13,2,2,13467,"Ice Cap",4500,103
2019,11,13,2,2,13463,"Dreamfoil",5752,97
2019,11,13,2,2,13512,"Flask of Supreme Power",1565000,15
2019,11,13,2,2,13465,"Mountain Silversage",9800,100
2019,11,13,2,2,13510,"Flask of the Titans",1469999,11
2019,11,13,2,2,8846,"Gromsblood",1360,113
